book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
hvac,HT12C,Main Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Electrical safety system serv,HVAC-Air/Water,hvac,8,0,1500.00,1500.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT12D,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,9.75,0,1800.00,1800.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT12E,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,11.25,0,2100.00,2100.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT13A,Medical Quality Air Purification System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,4.25,0,779.00,779.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT13B,Basic Medical Quality Air Purification System Renovation · Standard sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,13.75,0,2532.00,2532.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT13C,Main Medical Quality Air Purification System Renovation · Micro-radiant odor control chamber · Low maintenance filtration system · Mold/Mildew/Bacteria,HVAC-Air/Water,hvac,21,0,3895.00,3895.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT13D,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,28.5,0,5259.00,5259.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT13E,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,32.75,0,6038.00,6038.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT14A,Medical Quality Air Purification System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,5.25,0,975.00,975.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT14B,Basic Medical Quality Air Purification System Renovation · Standard sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,17,0,3168.00,3168.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT14C,Main Medical Quality Air Purification System Renovation · Micro-radiant odor control chamber · Low maintenance filtration system · Mold/Mildew/Bacteria,HVAC-Air/Water,hvac,26.25,0,4874.00,4874.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT14D,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,35.5,0,6580.00,6580.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT14E,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,40.75,0,7555.00,7555.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT15A,Medical Quality Air Purification System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,6.5,0,1204.00,1204.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT15B,Basic Medical Quality Air Purification System Renovation · Standard sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,21.25,0,3914.00,3914.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT15C,Main Medical Quality Air Purification System Renovation · Micro-radiant odor control chamber · Low maintenance filtration system · Mold/Mildew/Bacteria,HVAC-Air/Water,hvac,32.5,0,6022.00,6022.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT15D,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,44,0,8129.00,8129.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT15E,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,50.5,0,9333.00,9333.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT16A,Air Distribution System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,8.25,0,1510.00,1510.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT16B,Basic Air Distribution System Renovation · Air distribution system sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,16.25,0,3021.00,3021.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT16C,Main Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in wate,HVAC-Air/Water,hvac,20.5,0,3776.00,3776.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT16D,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,24.5,0,4531.00,4531.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT16E,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,28.5,0,5286.00,5286.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT17A,Air Distribution System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,10,0,1855.00,1855.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT17B,Basic Air Distribution System Renovation · Air distribution system sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,20,0,3710.00,3710.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT17C,Main Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in wate,HVAC-Air/Water,hvac,25,0,4638.00,4638.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT17D,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,30,0,5566.00,5566.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT17E,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,35,0,6493.00,6493.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT18A,Air Distribution System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,12,0,2232.00,2232.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT18B,Basic Air Distribution System Renovation · Air distribution system sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,24,0,4463.00,4463.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT18C,Main Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in wate,HVAC-Air/Water,hvac,30.25,0,5579.00,5579.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT18D,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,36.25,0,6695.00,6695.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT18E,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,42.25,0,7810.00,7810.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT19A,Refrigerant Leak Protection Service System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,3.5,0,661.00,661.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT19B,Basic Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Performance,HVAC-Air/Water,hvac,7.25,0,1322.00,1322.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT19C,Main Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Heat transfer,HVAC-Air/Water,hvac,9,0,1652.00,1652.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT19D,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,10.75,0,1982.00,1982.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT19E,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,12.5,0,2313.00,2313.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT1A,Triple Safe Water Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,1.5,0,287.00,287.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT1B,Basic Triple Safe Water Protection System Renovation · Basic treatment service · Performance and safety testing · 6 month warranty,HVAC-Air/Water,hvac,3,0,574.00,574.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT1C,Main Triple Safe Water Protection System Renovation · Sanitary piping rejuvenation with visual inspection system · Extended drain treatment service · Per,HVAC-Air/Water,hvac,4,0,718.00,718.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT1D,Complete Triple Safe Water Protection System Renovation · Sanitary piping renovation with visual inspection system · Extended drain treatment service · F,HVAC-Air/Water,hvac,4.75,0,861.00,861.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT1E,Complete Triple Safe Water Protection System Renovation · Sanitary piping renovation with visual inspection system · Extended drain treatment service · F,HVAC-Air/Water,hvac,5.5,0,1005.00,1005.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT20A,Refrigerant Leak Protection Service System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,4.5,0,815.00,815.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT20B,Basic Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Performance,HVAC-Air/Water,hvac,8.75,0,1631.00,1631.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT20C,Main Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Heat transfer,HVAC-Air/Water,hvac,11,0,2039.00,2039.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT20D,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,13.25,0,2446.00,2446.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT20E,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,15.5,0,2854.00,2854.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT21A,Refrigerant Leak Protection Service System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,5,0,944.00,944.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT21B,Basic Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Performance,HVAC-Air/Water,hvac,10.25,0,1888.00,1888.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT21C,Main Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Heat transfer,HVAC-Air/Water,hvac,12.75,0,2360.00,2360.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT21D,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,15.25,0,2831.00,2831.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT21E,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,17.75,0,3303.00,3303.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT22A,Lint Exhaust Removal System Service · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,2,0,353.00,353.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT22B,Basic Lint Exhaust Removal System Restoration · Appliance crevice restoration service · Vermin deterrent and exhaust point renovation · Performance and s,HVAC-Air/Water,hvac,2.5,0,476.00,476.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT22C,Main Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe service · Appliance crevice restoration service · Audible detection,HVAC-Air/Water,hvac,3.25,0,617.00,617.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT22D,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,4.25,0,776.00,776.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT22E,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,5,0,917.00,917.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT23A,Lint Exhaust Removal System Service · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,3,0,547.00,547.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT23B,Basic Lint Exhaust Removal System Restoration · Appliance crevice restoration service · Vermin deterrent and exhaust point renovation · Performance and s,HVAC-Air/Water,hvac,4,0,738.00,738.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT23C,Main Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe service · Appliance crevice restoration service · Audible detection,HVAC-Air/Water,hvac,5.25,0,956.00,956.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT23D,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,6.5,0,1202.00,1202.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT23E,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,7.75,0,1421.00,1421.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT24A,Lint Exhaust Removal System Service · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,4,0,730.00,730.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT24B,Basic Lint Exhaust Removal System Restoration · Appliance crevice restoration service · Vermin deterrent and exhaust point renovation · Performance and s,HVAC-Air/Water,hvac,5.25,0,986.00,986.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT24C,Main Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe service · Appliance crevice restoration service · Audible detection,HVAC-Air/Water,hvac,7,0,1278.00,1278.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT24D,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,8.75,0,1607.00,1607.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT24E,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,10.25,0,1899.00,1899.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT25A,Lint Exhaust Removal System Service · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,5,0,925.00,925.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT25B,Basic Lint Exhaust Removal System Restoration · Appliance crevice restoration service · Vermin deterrent and exhaust point renovation · Performance and s,HVAC-Air/Water,hvac,6.75,0,1249.00,1249.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT25C,Main Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe service · Appliance crevice restoration service · Audible detection,HVAC-Air/Water,hvac,8.75,0,1619.00,1619.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT25D,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,11,0,2036.00,2036.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT25E,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,13,0,2406.00,2406.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT26A,Lint Exhaust Removal System Service · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,6,0,1094.00,1094.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT26B,Basic Lint Exhaust Removal System Restoration · Appliance crevice restoration service · Vermin deterrent and exhaust point renovation · Performance and s,HVAC-Air/Water,hvac,8,0,1477.00,1477.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT26C,Main Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe service · Appliance crevice restoration service · Audible detection,HVAC-Air/Water,hvac,10.25,0,1915.00,1915.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT26D,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,13,0,2407.00,2407.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT26E,Complete Lint Exhaust Removal System Restoration · Area restoration service · Exhaust pipe restoration service · Appliance crevice restoration service · I,HVAC-Air/Water,hvac,15.25,0,2844.00,2844.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT2A,Triple Safe Water Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,2.5,0,452.00,452.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT2B,Basic Triple Safe Water Protection System Renovation · Basic treatment service · Performance and safety testing · 6 month warranty,HVAC-Air/Water,hvac,5,0,904.00,904.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT2C,Main Triple Safe Water Protection System Renovation · Sanitary piping rejuvenation with visual inspection system · Extended drain treatment service · Per,HVAC-Air/Water,hvac,6,0,1130.00,1130.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT2D,Complete Triple Safe Water Protection System Renovation · Sanitary piping renovation with visual inspection system · Extended drain treatment service · F,HVAC-Air/Water,hvac,7.25,0,1357.00,1357.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT2E,Complete Triple Safe Water Protection System Renovation · Sanitary piping renovation with visual inspection system · Extended drain treatment service · F,HVAC-Air/Water,hvac,8.5,0,1583.00,1583.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT3A,Power Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,2,0,355.00,355.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT3B,Basic Power Protection System Renovation · Electrical safety system service · Performance and safety testing · 6 month warranty,HVAC-Air/Water,hvac,3.75,0,709.00,709.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT3C,Main Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Electrical safety system serv,HVAC-Air/Water,hvac,4.75,0,886.00,886.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT3D,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,5.75,0,1064.00,1064.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT3E,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,6.75,0,1241.00,1241.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT4A,Power Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,2.75,0,490.00,490.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT4B,Basic Power Protection System Renovation · Electrical safety system service · Performance and safety testing · 6 month warranty,HVAC-Air/Water,hvac,5.25,0,980.00,980.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT4C,Main Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Electrical safety system serv,HVAC-Air/Water,hvac,6.5,0,1225.00,1225.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT4D,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,8,0,1470.00,1470.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT4E,Complete Power Protection System Renovation · Voltage distribution system renovation · Voltage Enhancement System renovation · Upgrade voltage protectio,HVAC-Air/Water,hvac,9.25,0,1715.00,1715.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT5A,Medical Quality Air Purification System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,1.75,0,321.00,321.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT5B,Basic Medical Quality Air Purification System Renovation · Standard sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,5.75,0,1043.00,1043.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT5C,Main Medical Quality Air Purification System Renovation · Micro-radiant odor control chamber · Low maintenance filtration system · Mold/Mildew/Bacteria,HVAC-Air/Water,hvac,8.75,0,1605.00,1605.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT5D,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,11.75,0,2167.00,2167.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT5E,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,13.5,0,2488.00,2488.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT6A,Medical Quality Air Purification System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,3,0,561.00,561.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT6B,Basic Medical Quality Air Purification System Renovation · Standard sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,9.75,0,1822.00,1822.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT6C,Main Medical Quality Air Purification System Renovation · Micro-radiant odor control chamber · Low maintenance filtration system · Mold/Mildew/Bacteria,HVAC-Air/Water,hvac,15.25,0,2803.00,2803.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT6D,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,20.5,0,3784.00,3784.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT6E,Complete Medical Quality Air Purification System Renovation · Ultra violet bacteria prevention system installation · Micro-radiant odor control chambe,HVAC-Air/Water,hvac,23.5,0,4344.00,4344.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT7A,Air Distribution System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,4.75,0,899.00,899.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT7B,Basic Air Distribution System Renovation · Air distribution system sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,9.75,0,1799.00,1799.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT7C,Main Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in wate,HVAC-Air/Water,hvac,12.25,0,2248.00,2248.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT7D,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,14.5,0,2698.00,2698.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT7E,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,17,0,3148.00,3148.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT8A,Air Distribution System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,6.25,0,1144.00,1144.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT8B,Basic Air Distribution System Renovation · Air distribution system sanitization service · Performance and safety testing · 6 month warra,HVAC-Air/Water,hvac,12.25,0,2287.00,2287.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT8C,Main Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in wate,HVAC-Air/Water,hvac,15.5,0,2859.00,2859.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT8D,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,18.5,0,3431.00,3431.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT8E,Complete Air Distribution System Renovation · Rejuvenate cabinet and air circulation system to clean condition · Mold and algae treatment service in,HVAC-Air/Water,hvac,21.75,0,4003.00,4003.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT9A,Refrigerant Leak Protection Service System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Air/Water,hvac,2.25,0,427.00,427.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
